Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,200
  scalars                 : 18
  total                   : 80,937,378
Estimated FLOPs per token: 3.912523e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011348 | lrm: 1.00 | dt: 12228ms | tok/sec: 10,718 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00564 (23.2%) | loss: 3.173480 | lrm: 0.77 | dt: 125ms | tok/sec: 1,045,385 | mfu: 41.3% | epoch: 1 | remaining: 230s    
step 00565 (23.2%) | loss: 3.171084 | lrm: 0.77 | dt: 127ms | tok/sec: 1,030,056 | mfu: 40.7% | epoch: 1 | remaining: 230s    
step 00566 (23.2%) | loss: 3.174277 | lrm: 0.77 | dt: 125ms | tok/sec: 1,045,220 | mfu: 41.3% | epoch: 1 | remaining: 230s    
step 00567 (23.3%) | loss: 3.171742 | lrm: 0.77 | dt: 126ms | tok/sec: 1,043,851 | mfu: 41.3% | epoch: 1 | remaining: 230s    
step 00568 (23.3%) | loss: 3.173738 | lrm: 0.77 | dt: 127ms | tok/sec: 1,035,897 | mfu: 41.0% | epoch: 1 | remaining: 230s    
step 00569 (23.4%) | loss: 3.173160 | lrm: 0.77 | dt: 124ms | tok/sec: 1,054,381 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00570 (23.4%) | loss: 3.173431 | lrm: 0.77 | dt: 124ms | tok/sec: 1,053,698 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00571 (23.4%) | loss: 3.178332 | lrm: 0.77 | dt: 124ms | tok/sec: 1,053,658 | mfu: 41.7% | epoch: 1 | remaining: 230s    
step 00572 (23.5%) | loss: 3.179274 | lrm: 0.77 | dt: 125ms | tok/sec: 1,050,222 | mfu: 41.5% | epoch: 1 | remaining: 229s    
step 00573 (23.5%) | loss: 3.179361 | lrm: 0.76 | dt: 126ms | tok/sec: 1,043,504 | mfu: 41.3% | epoch: 1 | remaining: 229s    
step 00574 (23.6%) | loss: 3.180987 | lrm: 0.76 | dt: 126ms | tok/sec: 1,043,984 | mfu: 41.3% | epoch: 1 | remaining: 229s    
step 00575 (23.6%) | loss: 3.182615 | lrm: 0.76 | dt: 126ms | tok/sec: 1,037,743 | mfu: 41.0% | epoch: 1 | remaining: 229s    
step 00576 (23.7%) | loss: 3.184218 | lrm: 0.76 | dt: 125ms | tok/sec: 1,047,243 | mfu: 41.4% | epoch: 1 | remaining: 229s    
step 00577 (23.7%) | loss: 3.176482 | lrm: 0.76 | dt: 126ms | tok/sec: 1,042,762 | mfu: 41.2% | epoch: 1 | remaining: 229s    
step 00578 (23.7%) | loss: 3.177844 | lrm: 0.76 | dt: 126ms | tok/sec: 1,041,312 | mfu: 41.2% | epoch: 1 | remaining: 229s    
step 00579 (23.8%) | loss: 3.173693 | lrm: 0.76 | dt: 126ms | tok/sec: 1,039,271 | mfu: 41.1% | epoch: 1 | remaining: 229s    
step 00580 (23.8%) | loss: 3.186684 | lrm: 0.76 | dt: 125ms | tok/sec: 1,050,477 | mfu: 41.5% | epoch: 1 | remaining: 228s    
step 00581 (23.9%) | loss: 3.186946 | lrm: 0.76 | dt: 125ms | tok/sec: 1,044,537 | mfu: 41.3% | epoch: 1 | remaining: 228s    
step 00582 (23.9%) | loss: 3.184667 | lrm: 0.76 | dt: 125ms | tok/sec: 1,048,868 | mfu: 41.5% | epoch: 1 | remaining: 228s    
step 00583 (23.9%) | loss: 3.187371 | lrm: 0.76 | dt: 126ms | tok/sec: 1,037,136 | mfu: 41.0% | epoch: 1 | remaining: 228s    
step 00584 (24.0%) | loss: 3.185907 | lrm: 0.76 | dt: 125ms | tok/sec: 1,050,453 | mfu: 41.5% | epoch: 1 | remaining: 228s    
step 00585 (24.0%) | loss: 3.183489 | lrm: 0.76 | dt: 125ms | tok/sec: 1,052,170 | mfu: 41.6% | epoch: 1 | remaining: 228s    
step 00586 (24.1%) | loss: 3.185180 | lrm: 0.76 | dt: 126ms | tok/sec: 1,038,803 | mfu: 41.1% | epoch: 1 | remaining: 228s    
step 00587 (24.1%) | loss: 3.185067 | lrm: 0.76 | dt: 126ms | tok/sec: 1,036,842 | mfu: 41.0% | epoch: 1 | remaining: 228s    
step 00588 (24.2%) | loss: 3.186623 | lrm: 0.76 | dt: 126ms | tok/sec: 1,042,730 | mfu: 41.2% | epoch: 1 | remaining: 227s    
step 00589 (24.2%) | loss: 3.181716 | lrm: 0.76 | dt: 125ms | tok/sec: 1,047,201 | mfu: 41.4% | epoch: 1 | remaining: 227s    
step 00590 (24.2%) | loss: 3.182370 | lrm: 0.76 | dt: 126ms | tok/sec: 1,042,333 | mfu: 41.2% | epoch: 1 | remaining: 227s    
step 00591 (24.3%) | loss: 3.187315 | lrm: 0.76 | dt: 126ms | tok/sec: 1,041,553 | mfu: 41.2% | epoch: 1 | remaining: 227s    
step 00592 (24.3%) | loss: 3.187168 | lrm: 0.76 | dt: 125ms | tok/sec: 1,048,230 | mfu: 41.4% | epoch: 1 | remaining: 227s    
step 00593 (24.4%) | loss: 3.190467 | lrm: 0.76 | dt: 126ms | tok/sec: 1,041,636 | mfu: 41.2% | epoch: 1 | remaining: 227s    
step 00594 (24.4%) | loss: 3.191124 | lrm: 0.76 | dt: 126ms | tok/sec: 1,038,556 | mfu: 41.1% | epoch: 1 | remaining: 227s    
step 00595 (24.5%) | loss: 3.196025 | lrm: 0.76 | dt: 124ms | tok/sec: 1,055,848 | mfu: 41.7% | epoch: 1 | remaining: 227s    
step 00596 (24.5%) | loss: 3.190552 | lrm: 0.76 | dt: 124ms | tok/sec: 1,056,383 | mfu: 41.8% | epoch: 1 | remaining: 226s    
step 00597 (24.5%) | loss: 3.186259 | lrm: 0.75 | dt: 125ms | tok/sec: 1,048,902 | mfu: 41.5% | epoch: 1 | remaining: 226s    
step 00598 (24.6%) | loss: 3.186566 | lrm: 0.75 | dt: 126ms | tok/sec: 1,038,660 | mfu: 41.1% | epoch: 1 | remaining: 226s    
step 00599 (24.6%) | loss: 3.187391 | lrm: 0.75 | dt: 127ms | tok/sec: 1,035,464 | mfu: 40.9% | epoch: 1 | remaining: 226s    
step 00600 (24.7%) | loss: 3.176412 | lrm: 0.75 | dt: 126ms | tok/sec: 1,041,216 | mfu: 41.2% | epoch: 1 | remaining: 226s    
step 00601 (24.7%) | loss: 3.171870 | lrm: 0.75 | dt: 125ms | tok/sec: 1,046,087 | mfu: 41.4% | epoch: 1 | remaining: 226s    
step 00602 (24.7%) | loss: 3.169862 | lrm: 0.75 | dt: 126ms | tok/sec: 1,041,125 | mfu: 41.2% | epoch: 1 | remaining: 226s    
step 00603 (24.8%) | loss: 3.164921 | lrm: 0.75 | dt: 124ms | tok/sec: 1,056,846 | mfu: 41.8% | epoch: 1 | remaining: 226s    
step 00604 (24.8%) | loss: 3.161937 | lrm: 0.75 | dt: 126ms | tok/sec: 1,043,463 | mfu: 41.3% | epoch: 1 | remaining: 225s    
step 00605 (24.9%) | loss: 3.166785 | lrm: 0.75 | dt: 127ms | tok/sec: 1,034,653 | mfu: 40.9% | epoch: 1 | remaining: 225s    
step 00606 (24.9%) | loss: 3.170923 | lrm: 0.75 | dt: 125ms | tok/sec: 1,049,132 | mfu: 41.5% | epoch: 1 | remaining: 225s    
step 00607 (25.0%) | loss: 3.169678 | lrm: 0.75 | dt: 125ms | tok/sec: 1,049,318 | mfu: 41.5% | epoch: 1 | remaining: 225s    
step 00608 (25.0%) | loss: 3.169181 | lrm: 0.75 | dt: 126ms | tok/sec: 1,041,411 | mfu: 41.2% | epoch: 1 | remaining: 225s    
step 00609 (25.0%) | loss: 3.173112 | lrm: 0.75 | dt: 125ms | tok/sec: 1,047,120 | mfu: 41.4% | epoch: 1 | remaining: 225s    
step 00610 (25.1%) | loss: 3.168441 | lrm: 0.75 | dt: 125ms | tok/sec: 1,050,891 | mfu: 41.6% | epoch: 1 | remaining: 225s    
step 00611 (25.1%) | loss: 3.171527 | lrm: 0.75 | dt: 125ms | tok/sec: 1,047,588 | mfu: 41.4% | epoch: 1 | remaining: 225s    
step 00612 (25.2%) | loss: 3.166134 | lrm: 0.75 | dt: 126ms | tok/sec: 1,037,519 | mfu: 41.0% | epoch: 1 | remaining: 224s    
step 00613 (25.2%) | loss: 3.166581 | lrm: 0.75 | dt: 127ms | tok/sec: 1,035,795 | mfu: 41.0% | epoch: 1 | remaining: 224s    
step 00614 (25.2%) | loss: 3.167533 | lrm: 0.75 | dt: 126ms | tok/sec: 1,040,695 | mfu: 41.1% | epoch: 1 | remaining: 224s    
step 00615 (25.3%) | loss: 3.168426 | lrm: 0.75 | dt: 126ms | tok/sec: 1,037,937 | mfu: 41.0% | epoch: 1 | remaining: 224s    
step 00616 (25.3%) | loss: 3.177307 | lrm: 0.75 | dt: 125ms | tok/sec: 1,045,222 | mfu: 41.3% | epoch: 1 | remaining: 224s    
step 00617 (25.4%) | loss: 3.178144 | lrm: 0.75 | dt: 125ms | tok/sec: 1,052,724 | mfu: 41.6% | epoch: 1 | remaining: 224s    
step 00618 (25.4%) | loss: 3.180686 | lrm: 0.75 | dt: 124ms | tok/sec: 1,054,960 | mfu: 41.7% | epoch: 1 | remaining: 224s    
step 00619 (25.5%) | loss: 3.178447 | lrm: 0.75 | dt: 124ms | tok/sec: 1,053,226 | mfu: 41.6% | epoch: 1 | remaining: 224s    
step 00620 (25.5%) | loss: 3.176640 | lrm: 0.75 | dt: 126ms | tok/sec: 1,041,829 | mfu: 41.2% | epoch: 1 | remaining: 223s    
step 00621 (25.5%) | loss: 3.179745 | lrm: 0.74 | dt: 125ms | tok/sec: 1,047,018 | mfu: 41.4% | epoch: 1 | remaining: 223s    
step 00622 (25.6%) | loss: 3.174803 | lrm: 0.74 | dt: 125ms | tok/sec: 1,047,483 | mfu: 41.4% | epoch: 1 | remaining: 223s    
step 00623 (25.6%) | loss: 3.173233 | lrm: 0.74 | dt: 124ms | tok/sec: 1,054,238 | mfu: 41.7% | epoch: 1 | remaining: 223s    
step 00624 (25.7%) | loss: 3.167853 | lrm: 0.74 | dt: 126ms | tok/sec: 1,038,786 | mfu: 41.1% | epoch: 1 | remaining: 223s    
step 00625 (25.7%) | loss: 3.168160 | lrm: 0.74 | dt: 124ms | tok/sec: 1,054,010 | mfu: 41.7% | epoch: 1 | remaining: 223s    
step 00626 (25.7%) | loss: 3.166229 | lrm: 0.74 | dt: 125ms | tok/sec: 1,048,108 | mfu: 41.4% | epoch: 1 | remaining: 223s    
step 00627 (25.8%) | loss: 3.164397 | lrm: 0.74 | dt: 125ms | tok/sec: 1,048,562 | mfu: 41.5% | epoch: 1 | remaining: 223s    
step 00628 (25.8%) | loss: 3.160455 | lrm: 0.74 | dt: 125ms | tok/sec: 1,047,660 | mfu: 41.4% | epoch: 1 | remaining: 222s    
step 00629 (25.9%) | loss: 3.158860 | lrm: 0.74 | dt: 125ms | tok/sec: 1,051,960 | mfu: 41.6% | epoch: 1 | remaining: 222s    
step 00630 (25.9%) | loss: 3.161710 | lrm: 0.74 | dt: 125ms | tok/sec: 1,046,308 | mfu: 41.4% | epoch: 1 | remaining: 222s    
step 00631 (26.0%) | loss: 3.159805 | lrm: 0.74 | dt: 125ms | tok/sec: 1,048,460 | mfu: 41.5% | epoch: 1 | remaining: 222s    
step 00632 (26.0%) | loss: 3.156645 | lrm: 0.74 | dt: 125ms | tok/sec: 1,049,288 | mfu: 41.5% | epoch: 1 | remaining: 222s    
step 00633 (26.0%) | loss: 3.154628 | lrm: 0.74 | dt: 125ms | tok/sec: 1,047,447 | mfu: 41.4% | epoch: 1 | remaining: 222s    
step 00634 (26.1%) | loss: 3.153250 | lrm: 0.74 | dt: 127ms | tok/sec: 1,030,545 | mfu: 40.7% | epoch: 1 | remaining: 222s    
step 00635 (26.1%) | loss: 3.155148 | lrm: 0.74 | dt: 126ms | tok/sec: 1,036,651 | mfu: 41.0% | epoch: 1 | remaining: 222s    
step 00636 (26.2%) | loss: 3.155533 | lrm: 0.74 | dt: 124ms | tok/sec: 1,059,116 | mfu: 41.9% | epoch: 1 | remaining: 221s    
step 00637 (26.2%) | loss: 3.157781 | lrm: 0.74 | dt: 125ms | tok/sec: 1,047,864 | mfu: 41.4% | epoch: 1 | remaining: 221s    
step 00638 (26.2%) | loss: 3.155898 | lrm: 0.74 | dt: 126ms | tok/sec: 1,038,274 | mfu: 41.1% | epoch: 1 | remaining: 221s    
step 00639 (26.3%) | loss: 3.154158 | lrm: 0.74 | dt: 126ms | tok/sec: 1,042,382 | mfu: 41.2% | epoch: 1 | remaining: 221s    
step 00640 (26.3%) | loss: 3.150836 | lrm: 0.74 | dt: 125ms | tok/sec: 1,049,777 | mfu: 41.5% | epoch: 1 | remaining: 221s    
step 00641 (26.4%) | loss: 3.146959 | lrm: 0.74 | dt: 125ms | tok/sec: 1,045,497 | mfu: 41.3% | epoch: 1 | remaining: 221s    
step 00642 (26.4%) | loss: 3.142607 | lrm: 0.74 | dt: 125ms | tok/sec: 1,048,310 | mfu: 41.5% | epoch: 1 | remaining: 221s    
step 00643 (26.5%) | loss: 3.141753 | lrm: 0.74 | dt: 125ms | tok/sec: 1,049,647 | mfu: 41.5% | epoch: 1 | remaining: 221s    
step 00644 (26.5%) | loss: 3.142558 | lrm: 0.74 | dt: 126ms | tok/sec: 1,043,296 | mfu: 41.3% | epoch: 1 | remaining: 220s    
step 00645 (26.5%) | loss: 3.146870 | lrm: 0.73 | dt: 126ms | tok/sec: 1,044,255 | mfu: 41.3% | epoch: 1 | remaining: 220s    
step 00646 (26.6%) | loss: 3.143433 | lrm: 0.73 | dt: 127ms | tok/sec: 1,034,515 | mfu: 40.9% | epoch: 1 | remaining: 220s    
step 00647 (26.6%) | loss: 3.143682 | lrm: 0.73 | dt: 125ms | tok/sec: 1,048,520 | mfu: 41.5% | epoch: 1 | remaining: 220s    
step 00648 (26.7%) | loss: 3.142870 | lrm: 0.73 | dt: 126ms | tok/sec: 1,038,621 | mfu: 41.1% | epoch: 1 | remaining: 220s    
step 00649 (26.7%) | loss: 3.145579 | lrm: 0.73 | dt: 125ms | tok/sec: 1,046,034 | mfu: 41.4% | epoch: 1 | remaining: 220s    
step 00650 (26.7%) | loss: 3.141727 | lrm: 0.73 | dt: 125ms | tok/sec: 1,049,875 | mfu: 41.5% | epoch: 1 | remaining: 220s    
step 00651 (26.8%) | loss: 3.143739 | lrm: 0.73 | dt: 125ms | tok/sec: 1,046,197 | mfu: 41.4% | epoch: 1 | remaining: 220s    
step 00652 (26.8%) | loss: 3.148871 | lrm: 0.73 | dt: 125ms | tok/sec: 1,049,570 | mfu: 41.5% | epoch: 1 | remaining: 219s    
step 00653 (26.9%) | loss: 3.151210 | lrm: 0.73 | dt: 126ms | tok/sec: 1,040,794 | mfu: 41.2% | epoch: 1 | remaining: 219s    
step 00654 (26.9%) | loss: 3.152230 | lrm: 0.73 | dt: 127ms | tok/sec: 1,034,413 | mfu: 40.9% | epoch: 1 | remaining: 219s    
step 00655 (27.0%) | loss: 3.145725 | lrm: 0.73 | dt: 125ms | tok/sec: 1,050,937 | mfu: 41.6% | epoch: 1 | remaining: 219s    
step 00656 (27.0%) | loss: 3.139293 | lrm: 0.73 | dt: 125ms | tok/sec: 1,051,150 | mfu: 41.6% | epoch: 1 | remaining: 219s    
step 00657 (27.0%) | loss: 3.141051 | lrm: 0.73 | dt: 126ms | tok/sec: 1,039,615 | mfu: 41.1% | epoch: 1 | remaining: 219s    
step 00658 (27.1%) | loss: 3.141910 | lrm: 0.73 | dt: 124ms | tok/sec: 1,054,147 | mfu: 41.7% | epoch: 1 | remaining: 219s    
step 00659 (27.1%) | loss: 3.142766 | lrm: 0.73 | dt: 123ms | tok/sec: 1,062,180 | mfu: 42.0% | epoch: 1 | remaining: 219s    
step 00660 (27.2%) | loss: 3.146616 | lrm: 0.73 | dt: 125ms | tok/sec: 1,050,334 | mfu: 41.5% | epoch: 1 | remaining: 218s    
step 00661 (27.2%) | loss: 3.147029 | lrm: 0.73 | dt: 125ms | tok/sec: 1,050,816 | mfu: 41.5% | epoch: 1 | remaining: 218s    
step 00662 (27.2%) | loss: 3.145350 | lrm: 0.73 | dt: 126ms | tok/sec: 1,043,138 | mfu: 41.2% | epoch: 1 | remaining: 218s    
step 00663 (27.3%) | loss: 3.140552 | lrm: 0.73 | dt: 124ms | tok/sec: 1,054,185 | mfu: 41.7% | epoch: 1 | remaining: 218s    
step 00664 (27.3%) | loss: 3.147887 | lrm: 0.73 | dt: 124ms | tok/sec: 1,052,853 | mfu: 41.6% | epoch: 1 | remaining: 218s    
step 00665 (27.4%) | loss: 3.142196 | lrm: 0.73 | dt: 125ms | tok/sec: 1,050,148 | mfu: 41.5% | epoch: 1 | remaining: 218s    
step 00666 (27.4%) | loss: 3.141101 | lrm: 0.73 | dt: 125ms | tok/sec: 1,048,396 | mfu: 41.5% | epoch: 1 | remaining: 218s    
step 00667 (27.5%) | loss: 3.140324 | lrm: 0.73 | dt: 124ms | tok/sec: 1,056,406 | mfu: 41.8% | epoch: 1 | remaining: 218s    
step 00668 (27.5%) | loss: 3.139601 | lrm: 0.73 | dt: 126ms | tok/sec: 1,038,911 | mfu: 41.1% | epoch: 1 | remaining: 217s    
step 00669 (27.5%) | loss: 3.138500 | lrm: 0.72 | dt: 124ms | tok/sec: 1,055,296 | mfu: 41.7% | epoch: 1 | remaining: 217s    
step 00670 (27.6%) | loss: 3.139310 | lrm: 0.72 | dt: 124ms | tok/sec: 1,054,491 | mfu: 41.7% | epoch: 1 | remaining: 217s    
step 00671 (27.6%) | loss: 3.139945 | lrm: 0.72 | dt: 126ms | tok/sec: 1,044,309 | mfu: 41.3% | epoch: 1 | remaining: 217s    
step 00672 (27.7%) | loss: 3.140784 | lrm: 0.72 | dt: 126ms | tok/sec: 1,042,584 | mfu: 41.2% | epoch: 1 | remaining: 217s    
step 00673 (27.7%) | loss: 3.137498 | lrm: 0.72 | dt: 126ms | tok/sec: 1,040,475 | mfu: 41.1% | epoch: 1 | remaining: 217s    
step 00674 (27.7%) | loss: 3.142009 | lrm: 0.72 | dt: 125ms | tok/sec: 1,049,893 | mfu: 41.5% | epoch: 1 | remaining: 217s    
step 00675 (27.8%) | loss: 3.141836 | lrm: 0.72 | dt: 125ms | tok/sec: 1,049,346 | mfu: 41.5% | epoch: 1 | remaining: 217s    
step 00676 (27.8%) | loss: 3.140139 | lrm: 0.72 | dt: 126ms | tok/sec: 1,040,114 | mfu: 41.1% | epoch: 1 | remaining: 216s    
step 00677 (27.9%) | loss: 3.141987 | lrm: 0.72 | dt: 126ms | tok/sec: 1,044,176 | mfu: 41.3% | epoch: 1 | remaining: 216s    
step 00678 (27.9%) | loss: 3.150061 | lrm: 0.72 | dt: 125ms | tok/sec: 1,045,264 | mfu: 41.3% | epoch: 1 | remaining: 216s    
step 00679 (28.0%) | loss: 3.152649 | lrm: 0.72 | dt: 124ms | tok/sec: 1,056,308 | mfu: 41.8% | epoch: 1 | remaining: 216s    
step 00680 (28.0%) | loss: 3.150165 | lrm: 0.72 | dt: 126ms | tok/sec: 1,039,819 | mfu: 41.1% | epoch: 1 | remaining: 216s    
step 00681 (28.0%) | loss: 3.144921 | lrm: 0.72 | dt: 127ms | tok/sec: 1,033,703 | mfu: 40.9% | epoch: 1 | remaining: 216s    
step 00682 (28.1%) | loss: 3.149565 | lrm: 0.72 | dt: 125ms | tok/sec: 1,050,375 | mfu: 41.5% | epoch: 1 | remaining: 216s    
step 00683 (28.1%) | loss: 3.151385 | lrm: 0.72 | dt: 125ms | tok/sec: 1,045,890 | mfu: 41.4% | epoch: 1 | remaining: 215s    
step 00684 (28.2%) | loss: 3.145103 | lrm: 0.72 | dt: 125ms | tok/sec: 1,049,817 | mfu: 41.5% | epoch: 1 | remaining: 215s    
step 00685 (28.2%) | loss: 3.139758 | lrm: 0.72 | dt: 126ms | tok/sec: 1,043,908 | mfu: 41.3% | epoch: 1 | remaining: 215s    
step 00686 (28.3%) | loss: 3.139987 | lrm: 0.72 | dt: 124ms | tok/sec: 1,056,156 | mfu: 41.8% | epoch: 1 | remaining: 215s    
step 00687 (28.3%) | loss: 3.133195 | lrm: 0.72 | dt: 126ms | tok/sec: 1,037,128 | mfu: 41.0% | epoch: 1 | remaining: 215s    
step 00688 (28.3%) | loss: 3.138236 | lrm: 0.72 | dt: 127ms | tok/sec: 1,034,577 | mfu: 40.9% | epoch: 1 | remaining: 215s    
step 00689 (28.4%) | loss: 3.134629 | lrm: 0.72 | dt: 125ms | tok/sec: 1,045,022 | mfu: 41.3% | epoch: 1 | remaining: 215s    
step 00690 (28.4%) | loss: 3.138045 | lrm: 0.72 | dt: 124ms | tok/sec: 1,055,375 | mfu: 41.7% | epoch: 1 | remaining: 215s    
step 00691 (28.5%) | loss: 3.141115 | lrm: 0.72 | dt: 127ms | tok/sec: 1,031,860 | mfu: 40.8% | epoch: 1 | remaining: 214s    
step 00692 (28.5%) | loss: 3.142990 | lrm: 0.71 | dt: 126ms | tok/sec: 1,041,411 | mfu: 41.2% | epoch: 1 | remaining: 214s    
step 00693 (28.5%) | loss: 3.142359 | lrm: 0.71 | dt: 125ms | tok/sec: 1,049,951 | mfu: 41.5% | epoch: 1 | remaining: 214s    
step 00694 (28.6%) | loss: 3.142837 | lrm: 0.71 | dt: 125ms | tok/sec: 1,046,075 | mfu: 41.4% | epoch: 1 | remaining: 214s    
step 00695 (28.6%) | loss: 3.141441 | lrm: 0.71 | dt: 127ms | tok/sec: 1,035,967 | mfu: 41.0% | epoch: 1 | remaining: 214s    
step 00696 (28.7%) | loss: 3.135403 | lrm: 0.71 | dt: 126ms | tok/sec: 1,044,027 | mfu: 41.3% | epoch: 1 | remaining: 214s    
step 00697 (28.7%) | loss: 3.137664 | lrm: 0.71 | dt: 126ms | tok/sec: 1,036,514 | mfu: 41.0% | epoch: 1 | remaining: 214s    
step 00698 (28.8%) | loss: 3.133759 | lrm: 0.71 | dt: 125ms | tok/sec: 1,052,232 | mfu: 41.6% | epoch: 1 | remaining: 214s    
step 00699 (28.8%) | loss: 3.134651 | lrm: 0.71 | dt: 126ms | tok/sec: 1,038,601 | mfu: 41.1% | epoch: 1 | remaining: 213s    
step 00700 (28.8%) | loss: 3.136168 | lrm: 0.71 | dt: 125ms | tok/sec: 1,047,263 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00701 (28.9%) | loss: 3.136272 | lrm: 0.71 | dt: 125ms | tok/sec: 1,047,876 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00702 (28.9%) | loss: 3.135138 | lrm: 0.71 | dt: 125ms | tok/sec: 1,052,593 | mfu: 41.6% | epoch: 1 | remaining: 213s    
step 00703 (29.0%) | loss: 3.124559 | lrm: 0.71 | dt: 126ms | tok/sec: 1,041,519 | mfu: 41.2% | epoch: 1 | remaining: 213s    
step 00704 (29.0%) | loss: 3.123314 | lrm: 0.71 | dt: 125ms | tok/sec: 1,048,124 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00705 (29.0%) | loss: 3.121912 | lrm: 0.71 | dt: 125ms | tok/sec: 1,045,192 | mfu: 41.3% | epoch: 1 | remaining: 213s    
step 00706 (29.1%) | loss: 3.132809 | lrm: 0.71 | dt: 125ms | tok/sec: 1,048,292 | mfu: 41.4% | epoch: 1 | remaining: 213s    
step 00707 (29.1%) | loss: 3.133157 | lrm: 0.71 | dt: 126ms | tok/sec: 1,042,887 | mfu: 41.2% | epoch: 1 | remaining: 212s    
step 00708 (29.2%) | loss: 3.134685 | lrm: 0.71 | dt: 125ms | tok/sec: 1,050,154 | mfu: 41.5% | epoch: 1 | remaining: 212s    
step 00709 (29.2%) | loss: 3.132831 | lrm: 0.71 | dt: 125ms | tok/sec: 1,050,611 | mfu: 41.5% | epoch: 1 | remaining: 212s    
step 00710 (29.3%) | loss: 3.127292 | lrm: 0.71 | dt: 125ms | tok/sec: 1,047,076 | mfu: 41.4% | epoch: 1 | remaining: 212s    
step 00711 (29.3%) | loss: 3.116976 | lrm: 0.71 | dt: 125ms | tok/sec: 1,050,272 | mfu: 41.5% | epoch: 1 | remaining: 212s    
step 00712 (29.3%) | loss: 3.118904 | lrm: 0.71 | dt: 124ms | tok/sec: 1,054,204 | mfu: 41.7% | epoch: 1 | remaining: 212s    
step 00713 (29.4%) | loss: 3.118584 | lrm: 0.71 | dt: 126ms | tok/sec: 1,042,742 | mfu: 41.2% | epoch: 1 | remaining: 212s    
step 00714 (29.4%) | loss: 3.113282 | lrm: 0.71 | dt: 127ms | tok/sec: 1,034,571 | mfu: 40.9% | epoch: 1 | remaining: 212s    
step 00715 (29.5%) | loss: 3.117755 | lrm: 0.71 | dt: 125ms | tok/sec: 1,047,854 | mfu: 41.4% | epoch: 1 | remaining: 211s    
step 00716 (29.5%) | loss: 3.124379 | lrm: 0.70 | dt: 127ms | tok/sec: 1,035,335 | mfu: 40.9% | epoch: 1 | remaining: 211s    
step 00717 (29.5%) | loss: 3.123735 | lrm: 0.70 | dt: 125ms | tok/sec: 1,048,298 | mfu: 41.5% | epoch: 1 | remaining: 211s    
step 00718 (29.6%) | loss: 3.126402 | lrm: 0.70 | dt: 125ms | tok/sec: 1,047,010 | mfu: 41.4% | epoch: 1 | remaining: 211s    
step 00719 (29.6%) | loss: 3.122410 | lrm: 0.70 | dt: 124ms | tok/sec: 1,053,246 | mfu: 41.6% | epoch: 1 | remaining: 211s    
step 00720 (29.7%) | loss: 3.122476 | lrm: 0.70 | dt: 125ms | tok/sec: 1,050,342 | mfu: 41.5% | epoch: 1 | remaining: 211s    
step 00721 (29.7%) | loss: 3.119551 | lrm: 0.70 | dt: 125ms | tok/sec: 1,045,904 | mfu: 41.4% | epoch: 1 | remaining: 211s    
step 00722 (29.8%) | loss: 3.112387 | lrm: 0.70 | dt: 126ms | tok/sec: 1,036,303 | mfu: 41.0% | epoch: 1 | remaining: 211s    
step 00723 (29.8%) | loss: 3.106362 | lrm: 0.70 | dt: 124ms | tok/sec: 1,059,788 | mfu: 41.9% | epoch: 1 | remaining: 210s    
step 00724 (29.8%) | loss: 3.110661 | lrm: 0.70 | dt: 125ms | tok/sec: 1,048,342 | mfu: 41.5% | epoch: 1 | remaining: 210s    
step 00725 (29.9%) | loss: 3.110367 | lrm: 0.70 | dt: 127ms | tok/sec: 1,029,636 | mfu: 40.7% | epoch: 1 | remaining: 210s    
step 00726 (29.9%) | loss: 3.103425 | lrm: 0.70 | dt: 126ms | tok/sec: 1,040,928 | mfu: 41.2% | epoch: 1 | remaining: 210s    
step 00727 (30.0%) | loss: 3.105654 | lrm: 0.70 | dt: 125ms | tok/sec: 1,048,744 | mfu: 41.5% | epoch: 1 | remaining: 210s    
step 00728 (30.0%) | loss: 3.104779 | lrm: 0.70 | dt: 126ms | tok/sec: 1,041,902 | mfu: 41.2% | epoch: 1 | remaining: 210s    
step 00729 (30.0%) | loss: 3.103360 | lrm: 0.70 | dt: 126ms | tok/sec: 1,041,014 | mfu: 41.2% | epoch: 1 | remaining: 210s    
step 00730 (30.1%) | loss: 3.106943 | lrm: 0.70 | dt: 124ms | tok/sec: 1,053,696 | mfu: 41.7% | epoch: 1 | remaining: 210s    
step 00731 (30.1%) | loss: 3.107513 | lrm: 0.70 | dt: 125ms | tok/sec: 1,051,158 | mfu: 41.6% | epoch: 1 | remaining: 209s    
