Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,167,872
  scalars                 : 16
  total                   : 67,110,928
Estimated FLOPs per token: 2.390876e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 37751ms | tok/sec: 6,944 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00602 (31.6%) | loss: 3.088407 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,871 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00603 (31.7%) | loss: 3.090622 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,102 | mfu: 39.8% | epoch: 1 | remaining: 205s    
step 00604 (31.7%) | loss: 3.088714 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,726 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00605 (31.8%) | loss: 3.088806 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,561 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00606 (31.8%) | loss: 3.090337 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,369 | mfu: 39.8% | epoch: 1 | remaining: 204s    
step 00607 (31.9%) | loss: 3.090279 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,694 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00608 (31.9%) | loss: 3.089711 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,822 | mfu: 40.2% | epoch: 1 | remaining: 204s    
step 00609 (32.0%) | loss: 3.087326 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,540 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00610 (32.0%) | loss: 3.087724 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,898 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00611 (32.1%) | loss: 3.086956 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,926 | mfu: 39.0% | epoch: 1 | remaining: 204s    
step 00612 (32.2%) | loss: 3.084691 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,404 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00613 (32.2%) | loss: 3.081498 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,509 | mfu: 38.7% | epoch: 1 | remaining: 203s    
step 00614 (32.3%) | loss: 3.078032 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,829 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00615 (32.3%) | loss: 3.074019 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,281 | mfu: 40.1% | epoch: 1 | remaining: 203s    
step 00616 (32.4%) | loss: 3.072200 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,754 | mfu: 40.0% | epoch: 1 | remaining: 203s    
step 00617 (32.4%) | loss: 3.070921 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,265 | mfu: 39.0% | epoch: 1 | remaining: 203s    
step 00618 (32.5%) | loss: 3.066648 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,486 | mfu: 39.2% | epoch: 1 | remaining: 202s    
step 00619 (32.5%) | loss: 3.065579 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,609 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00620 (32.6%) | loss: 3.062618 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,646 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00621 (32.6%) | loss: 3.066497 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,238 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00622 (32.7%) | loss: 3.063533 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,258 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00623 (32.7%) | loss: 3.065891 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,317 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00624 (32.8%) | loss: 3.066364 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,488 | mfu: 39.2% | epoch: 1 | remaining: 201s    
step 00625 (32.8%) | loss: 3.067160 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,390 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00626 (32.9%) | loss: 3.069018 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,776 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00627 (33.0%) | loss: 3.068689 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,343 | mfu: 40.6% | epoch: 1 | remaining: 201s    
step 00628 (33.0%) | loss: 3.062388 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,596 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00629 (33.1%) | loss: 3.059707 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,323 | mfu: 39.9% | epoch: 1 | remaining: 201s    
step 00630 (33.1%) | loss: 3.060213 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,550 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00631 (33.2%) | loss: 3.060282 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,996 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00632 (33.2%) | loss: 3.067767 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,051 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00633 (33.3%) | loss: 3.070638 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,251 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00634 (33.3%) | loss: 3.069416 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,094 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 00635 (33.4%) | loss: 3.064985 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,419 | mfu: 39.5% | epoch: 1 | remaining: 200s    
step 00636 (33.4%) | loss: 3.067717 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,133 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00637 (33.5%) | loss: 3.065815 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,423 | mfu: 38.8% | epoch: 1 | remaining: 199s    
step 00638 (33.5%) | loss: 3.068067 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,482 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 00639 (33.6%) | loss: 3.069331 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,898 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00640 (33.6%) | loss: 3.067236 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,388 | mfu: 40.0% | epoch: 1 | remaining: 199s    
step 00641 (33.7%) | loss: 3.066403 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,994 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00642 (33.8%) | loss: 3.068010 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,762 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 00643 (33.8%) | loss: 3.072776 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,882 | mfu: 38.8% | epoch: 1 | remaining: 198s    
step 00644 (33.9%) | loss: 3.069686 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,443 | mfu: 40.0% | epoch: 1 | remaining: 198s    
step 00645 (33.9%) | loss: 3.067139 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,147 | mfu: 39.8% | epoch: 1 | remaining: 198s    
step 00646 (34.0%) | loss: 3.068666 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,352 | mfu: 40.0% | epoch: 1 | remaining: 198s    
step 00647 (34.0%) | loss: 3.065620 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,603 | mfu: 39.0% | epoch: 1 | remaining: 198s    
step 00648 (34.1%) | loss: 3.063062 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,777 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 00649 (34.1%) | loss: 3.063676 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,436 | mfu: 39.5% | epoch: 1 | remaining: 197s    
step 00650 (34.2%) | loss: 3.059760 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,306 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 00651 (34.2%) | loss: 3.058546 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,341 | mfu: 40.0% | epoch: 1 | remaining: 197s    
step 00652 (34.3%) | loss: 3.054492 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,657 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 00653 (34.3%) | loss: 3.059698 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,615 | mfu: 38.8% | epoch: 1 | remaining: 197s    
step 00654 (34.4%) | loss: 3.062756 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,462 | mfu: 40.0% | epoch: 1 | remaining: 197s    
step 00655 (34.4%) | loss: 3.067937 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,712 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 00656 (34.5%) | loss: 3.063151 | lrm: 1.00 | dt: 161ms | tok/sec: 1,633,074 | mfu: 39.5% | epoch: 1 | remaining: 196s    
step 00657 (34.6%) | loss: 3.058869 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,057 | mfu: 39.3% | epoch: 1 | remaining: 196s    
step 00658 (34.6%) | loss: 3.059201 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,671 | mfu: 40.2% | epoch: 1 | remaining: 196s    
step 00659 (34.7%) | loss: 3.061798 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,905 | mfu: 39.3% | epoch: 1 | remaining: 196s    
step 00660 (34.7%) | loss: 3.064653 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,698 | mfu: 39.5% | epoch: 1 | remaining: 196s    
step 00661 (34.8%) | loss: 3.062683 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,731 | mfu: 39.9% | epoch: 1 | remaining: 196s    
step 00662 (34.8%) | loss: 3.062529 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,452 | mfu: 39.1% | epoch: 1 | remaining: 195s    
step 00663 (34.9%) | loss: 3.065232 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,464 | mfu: 39.4% | epoch: 1 | remaining: 195s    
step 00664 (34.9%) | loss: 3.068426 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,429 | mfu: 40.3% | epoch: 1 | remaining: 195s    
step 00665 (35.0%) | loss: 3.067214 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,270 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 00666 (35.0%) | loss: 3.069179 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,723 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 00667 (35.1%) | loss: 3.067893 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,396 | mfu: 39.8% | epoch: 1 | remaining: 195s    
step 00668 (35.1%) | loss: 3.067595 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,564 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00669 (35.2%) | loss: 3.066264 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,346 | mfu: 39.0% | epoch: 1 | remaining: 194s    
step 00670 (35.2%) | loss: 3.067588 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,708 | mfu: 40.1% | epoch: 1 | remaining: 194s    
step 00671 (35.3%) | loss: 3.065590 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,840 | mfu: 40.1% | epoch: 1 | remaining: 194s    
step 00672 (35.4%) | loss: 3.056871 | lrm: 0.99 | dt: 161ms | tok/sec: 1,624,684 | mfu: 39.3% | epoch: 1 | remaining: 194s    
step 00673 (35.4%) | loss: 3.059773 | lrm: 0.99 | dt: 159ms | tok/sec: 1,652,804 | mfu: 39.9% | epoch: 1 | remaining: 194s    
step 00674 (35.5%) | loss: 3.060835 | lrm: 0.99 | dt: 160ms | tok/sec: 1,640,489 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 00675 (35.5%) | loss: 3.065889 | lrm: 0.99 | dt: 161ms | tok/sec: 1,627,107 | mfu: 39.3% | epoch: 1 | remaining: 193s    
step 00676 (35.6%) | loss: 3.062909 | lrm: 0.99 | dt: 160ms | tok/sec: 1,642,832 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 00677 (35.6%) | loss: 3.061369 | lrm: 0.99 | dt: 157ms | tok/sec: 1,666,871 | mfu: 40.3% | epoch: 1 | remaining: 193s    
step 00678 (35.7%) | loss: 3.061374 | lrm: 0.99 | dt: 159ms | tok/sec: 1,644,397 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 00679 (35.7%) | loss: 3.061971 | lrm: 0.99 | dt: 163ms | tok/sec: 1,606,963 | mfu: 38.8% | epoch: 1 | remaining: 193s    
step 00680 (35.8%) | loss: 3.054980 | lrm: 0.99 | dt: 160ms | tok/sec: 1,639,434 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 00681 (35.8%) | loss: 3.057821 | lrm: 0.99 | dt: 160ms | tok/sec: 1,633,936 | mfu: 39.5% | epoch: 1 | remaining: 192s    
step 00682 (35.9%) | loss: 3.060437 | lrm: 0.99 | dt: 162ms | tok/sec: 1,616,909 | mfu: 39.1% | epoch: 1 | remaining: 192s    
step 00683 (35.9%) | loss: 3.065164 | lrm: 0.99 | dt: 162ms | tok/sec: 1,620,828 | mfu: 39.2% | epoch: 1 | remaining: 192s    
step 00684 (36.0%) | loss: 3.061907 | lrm: 0.99 | dt: 158ms | tok/sec: 1,655,474 | mfu: 40.0% | epoch: 1 | remaining: 192s    
step 00685 (36.0%) | loss: 3.063515 | lrm: 0.99 | dt: 159ms | tok/sec: 1,650,105 | mfu: 39.9% | epoch: 1 | remaining: 192s    
step 00686 (36.1%) | loss: 3.066812 | lrm: 0.98 | dt: 159ms | tok/sec: 1,653,174 | mfu: 39.9% | epoch: 1 | remaining: 192s    
step 00687 (36.2%) | loss: 3.062686 | lrm: 0.98 | dt: 162ms | tok/sec: 1,619,858 | mfu: 39.1% | epoch: 1 | remaining: 191s    
step 00688 (36.2%) | loss: 3.067418 | lrm: 0.98 | dt: 158ms | tok/sec: 1,662,782 | mfu: 40.2% | epoch: 1 | remaining: 191s    
step 00689 (36.3%) | loss: 3.066953 | lrm: 0.98 | dt: 161ms | tok/sec: 1,627,370 | mfu: 39.3% | epoch: 1 | remaining: 191s    
step 00690 (36.3%) | loss: 3.066480 | lrm: 0.98 | dt: 159ms | tok/sec: 1,648,512 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00691 (36.4%) | loss: 3.071450 | lrm: 0.98 | dt: 159ms | tok/sec: 1,645,773 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00692 (36.4%) | loss: 3.068861 | lrm: 0.98 | dt: 162ms | tok/sec: 1,620,140 | mfu: 39.1% | epoch: 1 | remaining: 191s    
step 00693 (36.5%) | loss: 3.064913 | lrm: 0.98 | dt: 160ms | tok/sec: 1,638,408 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00694 (36.5%) | loss: 3.064741 | lrm: 0.98 | dt: 161ms | tok/sec: 1,628,621 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 00695 (36.6%) | loss: 3.060038 | lrm: 0.98 | dt: 160ms | tok/sec: 1,641,912 | mfu: 39.7% | epoch: 1 | remaining: 190s    
step 00696 (36.6%) | loss: 3.059847 | lrm: 0.98 | dt: 159ms | tok/sec: 1,651,637 | mfu: 39.9% | epoch: 1 | remaining: 190s    
step 00697 (36.7%) | loss: 3.057980 | lrm: 0.98 | dt: 160ms | tok/sec: 1,636,470 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 00698 (36.7%) | loss: 3.054518 | lrm: 0.98 | dt: 161ms | tok/sec: 1,627,115 | mfu: 39.3% | epoch: 1 | remaining: 190s    
step 00699 (36.8%) | loss: 3.054815 | lrm: 0.97 | dt: 161ms | tok/sec: 1,623,772 | mfu: 39.2% | epoch: 1 | remaining: 189s    
step 00700 (36.8%) | loss: 3.054366 | lrm: 0.97 | dt: 162ms | tok/sec: 1,618,061 | mfu: 39.1% | epoch: 1 | remaining: 189s    
step 00701 (36.9%) | loss: 3.053991 | lrm: 0.97 | dt: 160ms | tok/sec: 1,643,200 | mfu: 39.7% | epoch: 1 | remaining: 189s    
step 00702 (37.0%) | loss: 3.053663 | lrm: 0.97 | dt: 158ms | tok/sec: 1,658,135 | mfu: 40.1% | epoch: 1 | remaining: 189s    
step 00703 (37.0%) | loss: 3.053517 | lrm: 0.97 | dt: 157ms | tok/sec: 1,667,652 | mfu: 40.3% | epoch: 1 | remaining: 189s    
step 00704 (37.1%) | loss: 3.050656 | lrm: 0.97 | dt: 159ms | tok/sec: 1,652,416 | mfu: 39.9% | epoch: 1 | remaining: 189s    
step 00705 (37.1%) | loss: 3.049347 | lrm: 0.97 | dt: 163ms | tok/sec: 1,604,491 | mfu: 38.8% | epoch: 1 | remaining: 189s    
step 00706 (37.2%) | loss: 3.053134 | lrm: 0.97 | dt: 158ms | tok/sec: 1,659,226 | mfu: 40.1% | epoch: 1 | remaining: 188s    
step 00707 (37.2%) | loss: 3.053547 | lrm: 0.97 | dt: 161ms | tok/sec: 1,630,224 | mfu: 39.4% | epoch: 1 | remaining: 188s    
step 00708 (37.3%) | loss: 3.050320 | lrm: 0.97 | dt: 159ms | tok/sec: 1,647,430 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00709 (37.3%) | loss: 3.046430 | lrm: 0.97 | dt: 159ms | tok/sec: 1,646,572 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00710 (37.4%) | loss: 3.049223 | lrm: 0.97 | dt: 160ms | tok/sec: 1,641,581 | mfu: 39.7% | epoch: 1 | remaining: 188s    
step 00711 (37.4%) | loss: 3.044115 | lrm: 0.97 | dt: 161ms | tok/sec: 1,628,209 | mfu: 39.3% | epoch: 1 | remaining: 188s    
step 00712 (37.5%) | loss: 3.044937 | lrm: 0.96 | dt: 160ms | tok/sec: 1,638,020 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 00713 (37.5%) | loss: 3.048927 | lrm: 0.96 | dt: 163ms | tok/sec: 1,612,366 | mfu: 39.0% | epoch: 1 | remaining: 187s    
step 00714 (37.6%) | loss: 3.042728 | lrm: 0.96 | dt: 158ms | tok/sec: 1,663,635 | mfu: 40.2% | epoch: 1 | remaining: 187s    
step 00715 (37.6%) | loss: 3.047418 | lrm: 0.96 | dt: 159ms | tok/sec: 1,648,685 | mfu: 39.8% | epoch: 1 | remaining: 187s    
step 00716 (37.7%) | loss: 3.042660 | lrm: 0.96 | dt: 158ms | tok/sec: 1,659,379 | mfu: 40.1% | epoch: 1 | remaining: 187s    
step 00717 (37.8%) | loss: 3.046108 | lrm: 0.96 | dt: 162ms | tok/sec: 1,617,395 | mfu: 39.1% | epoch: 1 | remaining: 187s    
step 00718 (37.8%) | loss: 3.043533 | lrm: 0.96 | dt: 158ms | tok/sec: 1,657,348 | mfu: 40.0% | epoch: 1 | remaining: 186s    
step 00719 (37.9%) | loss: 3.045955 | lrm: 0.96 | dt: 163ms | tok/sec: 1,612,572 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00720 (37.9%) | loss: 3.044634 | lrm: 0.96 | dt: 161ms | tok/sec: 1,623,767 | mfu: 39.2% | epoch: 1 | remaining: 186s    
step 00721 (38.0%) | loss: 3.043885 | lrm: 0.96 | dt: 160ms | tok/sec: 1,634,567 | mfu: 39.5% | epoch: 1 | remaining: 186s    
step 00722 (38.0%) | loss: 3.042334 | lrm: 0.96 | dt: 159ms | tok/sec: 1,645,650 | mfu: 39.8% | epoch: 1 | remaining: 186s    
step 00723 (38.1%) | loss: 3.042852 | lrm: 0.96 | dt: 159ms | tok/sec: 1,644,978 | mfu: 39.7% | epoch: 1 | remaining: 186s    
step 00724 (38.1%) | loss: 3.036265 | lrm: 0.96 | dt: 158ms | tok/sec: 1,659,039 | mfu: 40.1% | epoch: 1 | remaining: 185s    
step 00725 (38.2%) | loss: 3.032938 | lrm: 0.95 | dt: 162ms | tok/sec: 1,616,957 | mfu: 39.1% | epoch: 1 | remaining: 185s    
step 00726 (38.2%) | loss: 3.041280 | lrm: 0.95 | dt: 158ms | tok/sec: 1,655,703 | mfu: 40.0% | epoch: 1 | remaining: 185s    
step 00727 (38.3%) | loss: 3.043464 | lrm: 0.95 | dt: 159ms | tok/sec: 1,649,605 | mfu: 39.9% | epoch: 1 | remaining: 185s    
step 00728 (38.3%) | loss: 3.043736 | lrm: 0.95 | dt: 160ms | tok/sec: 1,643,512 | mfu: 39.7% | epoch: 1 | remaining: 185s    
step 00729 (38.4%) | loss: 3.041407 | lrm: 0.95 | dt: 160ms | tok/sec: 1,635,360 | mfu: 39.5% | epoch: 1 | remaining: 185s    
step 00730 (38.4%) | loss: 3.043573 | lrm: 0.95 | dt: 162ms | tok/sec: 1,622,129 | mfu: 39.2% | epoch: 1 | remaining: 185s    
step 00731 (38.5%) | loss: 3.043418 | lrm: 0.95 | dt: 160ms | tok/sec: 1,642,614 | mfu: 39.7% | epoch: 1 | remaining: 184s    
step 00732 (38.6%) | loss: 3.037155 | lrm: 0.95 | dt: 163ms | tok/sec: 1,608,519 | mfu: 38.9% | epoch: 1 | remaining: 184s    
step 00733 (38.6%) | loss: 3.035228 | lrm: 0.95 | dt: 161ms | tok/sec: 1,629,446 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00734 (38.7%) | loss: 3.036627 | lrm: 0.95 | dt: 157ms | tok/sec: 1,670,705 | mfu: 40.4% | epoch: 1 | remaining: 184s    
step 00735 (38.7%) | loss: 3.039761 | lrm: 0.95 | dt: 158ms | tok/sec: 1,654,296 | mfu: 40.0% | epoch: 1 | remaining: 184s    
step 00736 (38.8%) | loss: 3.038960 | lrm: 0.95 | dt: 161ms | tok/sec: 1,629,492 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00737 (38.8%) | loss: 3.039721 | lrm: 0.95 | dt: 159ms | tok/sec: 1,643,775 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 00738 (38.9%) | loss: 3.033674 | lrm: 0.94 | dt: 159ms | tok/sec: 1,653,567 | mfu: 40.0% | epoch: 1 | remaining: 183s    
step 00739 (38.9%) | loss: 3.035663 | lrm: 0.94 | dt: 161ms | tok/sec: 1,625,993 | mfu: 39.3% | epoch: 1 | remaining: 183s    
step 00740 (39.0%) | loss: 3.034372 | lrm: 0.94 | dt: 160ms | tok/sec: 1,638,084 | mfu: 39.6% | epoch: 1 | remaining: 183s    
step 00741 (39.0%) | loss: 3.032347 | lrm: 0.94 | dt: 159ms | tok/sec: 1,651,176 | mfu: 39.9% | epoch: 1 | remaining: 183s    
step 00742 (39.1%) | loss: 3.030067 | lrm: 0.94 | dt: 159ms | tok/sec: 1,651,960 | mfu: 39.9% | epoch: 1 | remaining: 183s    
step 00743 (39.1%) | loss: 3.029440 | lrm: 0.94 | dt: 160ms | tok/sec: 1,640,650 | mfu: 39.6% | epoch: 1 | remaining: 182s    
step 00744 (39.2%) | loss: 3.027279 | lrm: 0.94 | dt: 160ms | tok/sec: 1,639,618 | mfu: 39.6% | epoch: 1 | remaining: 182s    
step 00745 (39.2%) | loss: 3.031846 | lrm: 0.94 | dt: 160ms | tok/sec: 1,637,637 | mfu: 39.6% | epoch: 1 | remaining: 182s    
step 00746 (39.3%) | loss: 3.028252 | lrm: 0.94 | dt: 164ms | tok/sec: 1,596,389 | mfu: 38.6% | epoch: 1 | remaining: 182s    
step 00747 (39.4%) | loss: 3.029734 | lrm: 0.94 | dt: 157ms | tok/sec: 1,672,398 | mfu: 40.4% | epoch: 1 | remaining: 182s    
step 00748 (39.4%) | loss: 3.034921 | lrm: 0.94 | dt: 159ms | tok/sec: 1,646,470 | mfu: 39.8% | epoch: 1 | remaining: 182s    
step 00749 (39.5%) | loss: 3.030144 | lrm: 0.94 | dt: 161ms | tok/sec: 1,631,865 | mfu: 39.4% | epoch: 1 | remaining: 181s    
step 00750 (39.5%) | loss: 3.025594 | lrm: 0.94 | dt: 163ms | tok/sec: 1,611,579 | mfu: 38.9% | epoch: 1 | remaining: 181s    
step 00751 (39.6%) | loss: 3.025162 | lrm: 0.93 | dt: 158ms | tok/sec: 1,657,658 | mfu: 40.1% | epoch: 1 | remaining: 181s    
step 00752 (39.6%) | loss: 3.021734 | lrm: 0.93 | dt: 160ms | tok/sec: 1,641,897 | mfu: 39.7% | epoch: 1 | remaining: 181s    
step 00753 (39.7%) | loss: 3.023823 | lrm: 0.93 | dt: 160ms | tok/sec: 1,638,235 | mfu: 39.6% | epoch: 1 | remaining: 181s    
step 00754 (39.7%) | loss: 3.026481 | lrm: 0.93 | dt: 162ms | tok/sec: 1,618,101 | mfu: 39.1% | epoch: 1 | remaining: 181s    
step 00755 (39.8%) | loss: 3.025674 | lrm: 0.93 | dt: 160ms | tok/sec: 1,643,168 | mfu: 39.7% | epoch: 1 | remaining: 181s    
step 00756 (39.8%) | loss: 3.028708 | lrm: 0.93 | dt: 159ms | tok/sec: 1,645,642 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00757 (39.9%) | loss: 3.030159 | lrm: 0.93 | dt: 159ms | tok/sec: 1,652,983 | mfu: 39.9% | epoch: 1 | remaining: 180s    
step 00758 (39.9%) | loss: 3.033909 | lrm: 0.93 | dt: 161ms | tok/sec: 1,627,064 | mfu: 39.3% | epoch: 1 | remaining: 180s    
step 00759 (40.0%) | loss: 3.031595 | lrm: 0.93 | dt: 162ms | tok/sec: 1,616,443 | mfu: 39.1% | epoch: 1 | remaining: 180s    
step 00760 (40.0%) | loss: 3.026874 | lrm: 0.93 | dt: 158ms | tok/sec: 1,654,567 | mfu: 40.0% | epoch: 1 | remaining: 180s    
step 00761 (40.1%) | loss: 3.020925 | lrm: 0.93 | dt: 160ms | tok/sec: 1,641,914 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00762 (40.2%) | loss: 3.023002 | lrm: 0.93 | dt: 159ms | tok/sec: 1,651,838 | mfu: 39.9% | epoch: 1 | remaining: 179s    
step 00763 (40.2%) | loss: 3.025298 | lrm: 0.93 | dt: 163ms | tok/sec: 1,612,324 | mfu: 39.0% | epoch: 1 | remaining: 179s    
step 00764 (40.3%) | loss: 3.024280 | lrm: 0.92 | dt: 158ms | tok/sec: 1,654,759 | mfu: 40.0% | epoch: 1 | remaining: 179s    
step 00765 (40.3%) | loss: 3.021879 | lrm: 0.92 | dt: 163ms | tok/sec: 1,607,261 | mfu: 38.8% | epoch: 1 | remaining: 179s    
step 00766 (40.4%) | loss: 3.018462 | lrm: 0.92 | dt: 158ms | tok/sec: 1,662,412 | mfu: 40.2% | epoch: 1 | remaining: 179s    
step 00767 (40.4%) | loss: 3.017899 | lrm: 0.92 | dt: 159ms | tok/sec: 1,644,768 | mfu: 39.7% | epoch: 1 | remaining: 179s    
step 00768 (40.5%) | loss: 3.021412 | lrm: 0.92 | dt: 159ms | tok/sec: 1,646,044 | mfu: 39.8% | epoch: 1 | remaining: 178s    
step 00769 (40.5%) | loss: 3.022624 | lrm: 0.92 | dt: 163ms | tok/sec: 1,610,996 | mfu: 38.9% | epoch: 1 | remaining: 178s    
