Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 39,322,240
  scalars                 : 20
  total                   : 68,682,388
Estimated FLOPs per token: 3.428882e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 12120ms | tok/sec: 21,629 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.861815 | lrm: 1.00 | dt: 212ms | tok/sec: 1,234,972 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.451084 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,622 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.986901 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,436 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.595962 | lrm: 1.00 | dt: 218ms | tok/sec: 1,199,860 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.270475 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,699 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023153 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,111 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.820238 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,056 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.648463 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,012 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.503807 | lrm: 1.00 | dt: 230ms | tok/sec: 1,138,687 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.384164 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,631 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.278287 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,446 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.183837 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,610 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.104835 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,817 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00772 (56.1%) | loss: 2.957306 | lrm: 0.76 | dt: 222ms | tok/sec: 1,179,030 | mfu: 40.9% | epoch: 1 | remaining: 131s    
step 00773 (56.2%) | loss: 2.960357 | lrm: 0.76 | dt: 219ms | tok/sec: 1,199,279 | mfu: 41.6% | epoch: 1 | remaining: 131s    
step 00774 (56.2%) | loss: 2.962820 | lrm: 0.76 | dt: 220ms | tok/sec: 1,189,381 | mfu: 41.2% | epoch: 1 | remaining: 131s    
step 00775 (56.3%) | loss: 2.961897 | lrm: 0.76 | dt: 220ms | tok/sec: 1,192,408 | mfu: 41.3% | epoch: 1 | remaining: 131s    
step 00776 (56.4%) | loss: 2.955954 | lrm: 0.76 | dt: 221ms | tok/sec: 1,186,706 | mfu: 41.1% | epoch: 1 | remaining: 131s    
step 00777 (56.5%) | loss: 2.954332 | lrm: 0.76 | dt: 222ms | tok/sec: 1,181,763 | mfu: 41.0% | epoch: 1 | remaining: 130s    
step 00778 (56.5%) | loss: 2.953730 | lrm: 0.76 | dt: 219ms | tok/sec: 1,195,974 | mfu: 41.4% | epoch: 1 | remaining: 130s    
step 00779 (56.6%) | loss: 2.954699 | lrm: 0.75 | dt: 220ms | tok/sec: 1,193,284 | mfu: 41.4% | epoch: 1 | remaining: 130s    
step 00780 (56.7%) | loss: 2.952006 | lrm: 0.75 | dt: 222ms | tok/sec: 1,178,868 | mfu: 40.9% | epoch: 1 | remaining: 130s    
step 00781 (56.8%) | loss: 2.952863 | lrm: 0.75 | dt: 221ms | tok/sec: 1,186,698 | mfu: 41.1% | epoch: 1 | remaining: 129s    
step 00782 (56.8%) | loss: 2.950820 | lrm: 0.75 | dt: 221ms | tok/sec: 1,187,322 | mfu: 41.1% | epoch: 1 | remaining: 129s    
step 00783 (56.9%) | loss: 2.949551 | lrm: 0.75 | dt: 224ms | tok/sec: 1,171,661 | mfu: 40.6% | epoch: 1 | remaining: 129s    
step 00784 (57.0%) | loss: 2.946633 | lrm: 0.75 | dt: 221ms | tok/sec: 1,186,528 | mfu: 41.1% | epoch: 1 | remaining: 129s    
step 00785 (57.1%) | loss: 2.942527 | lrm: 0.75 | dt: 222ms | tok/sec: 1,180,975 | mfu: 40.9% | epoch: 1 | remaining: 129s    
step 00786 (57.1%) | loss: 2.940720 | lrm: 0.75 | dt: 219ms | tok/sec: 1,197,342 | mfu: 41.5% | epoch: 1 | remaining: 128s    
step 00787 (57.2%) | loss: 2.942113 | lrm: 0.75 | dt: 220ms | tok/sec: 1,189,602 | mfu: 41.2% | epoch: 1 | remaining: 128s    
step 00788 (57.3%) | loss: 2.945273 | lrm: 0.74 | dt: 221ms | tok/sec: 1,187,407 | mfu: 41.1% | epoch: 1 | remaining: 128s    
step 00789 (57.4%) | loss: 2.941884 | lrm: 0.74 | dt: 222ms | tok/sec: 1,182,528 | mfu: 41.0% | epoch: 1 | remaining: 128s    
step 00790 (57.4%) | loss: 2.942532 | lrm: 0.74 | dt: 222ms | tok/sec: 1,180,380 | mfu: 40.9% | epoch: 1 | remaining: 128s    
step 00791 (57.5%) | loss: 2.938278 | lrm: 0.74 | dt: 218ms | tok/sec: 1,202,819 | mfu: 41.7% | epoch: 1 | remaining: 127s    
step 00792 (57.6%) | loss: 2.943722 | lrm: 0.74 | dt: 218ms | tok/sec: 1,204,641 | mfu: 41.7% | epoch: 1 | remaining: 127s    
step 00793 (57.6%) | loss: 2.937380 | lrm: 0.74 | dt: 221ms | tok/sec: 1,187,019 | mfu: 41.1% | epoch: 1 | remaining: 127s    
step 00794 (57.7%) | loss: 2.938608 | lrm: 0.74 | dt: 219ms | tok/sec: 1,197,019 | mfu: 41.5% | epoch: 1 | remaining: 127s    
step 00795 (57.8%) | loss: 2.941233 | lrm: 0.74 | dt: 221ms | tok/sec: 1,185,307 | mfu: 41.1% | epoch: 1 | remaining: 126s    
step 00796 (57.9%) | loss: 2.939756 | lrm: 0.73 | dt: 219ms | tok/sec: 1,195,873 | mfu: 41.4% | epoch: 1 | remaining: 126s    
step 00797 (57.9%) | loss: 2.941465 | lrm: 0.73 | dt: 221ms | tok/sec: 1,188,424 | mfu: 41.2% | epoch: 1 | remaining: 126s    
step 00798 (58.0%) | loss: 2.938091 | lrm: 0.73 | dt: 222ms | tok/sec: 1,179,884 | mfu: 40.9% | epoch: 1 | remaining: 126s    
step 00799 (58.1%) | loss: 2.930620 | lrm: 0.73 | dt: 219ms | tok/sec: 1,194,955 | mfu: 41.4% | epoch: 1 | remaining: 126s    
step 00800 (58.2%) | loss: 2.932925 | lrm: 0.73 | dt: 219ms | tok/sec: 1,198,005 | mfu: 41.5% | epoch: 1 | remaining: 125s    
step 00801 (58.2%) | loss: 2.931782 | lrm: 0.73 | dt: 219ms | tok/sec: 1,196,476 | mfu: 41.5% | epoch: 1 | remaining: 125s    
step 00802 (58.3%) | loss: 2.933089 | lrm: 0.73 | dt: 218ms | tok/sec: 1,199,885 | mfu: 41.6% | epoch: 1 | remaining: 125s    
step 00803 (58.4%) | loss: 2.928022 | lrm: 0.73 | dt: 221ms | tok/sec: 1,184,380 | mfu: 41.0% | epoch: 1 | remaining: 125s    
step 00804 (58.5%) | loss: 2.926572 | lrm: 0.73 | dt: 221ms | tok/sec: 1,183,713 | mfu: 41.0% | epoch: 1 | remaining: 124s    
step 00805 (58.5%) | loss: 2.926320 | lrm: 0.72 | dt: 221ms | tok/sec: 1,186,935 | mfu: 41.1% | epoch: 1 | remaining: 124s    
step 00806 (58.6%) | loss: 2.925527 | lrm: 0.72 | dt: 220ms | tok/sec: 1,191,537 | mfu: 41.3% | epoch: 1 | remaining: 124s    
step 00807 (58.7%) | loss: 2.924216 | lrm: 0.72 | dt: 220ms | tok/sec: 1,188,910 | mfu: 41.2% | epoch: 1 | remaining: 124s    
step 00808 (58.7%) | loss: 2.925638 | lrm: 0.72 | dt: 221ms | tok/sec: 1,183,953 | mfu: 41.0% | epoch: 1 | remaining: 124s    
step 00809 (58.8%) | loss: 2.924238 | lrm: 0.72 | dt: 220ms | tok/sec: 1,189,320 | mfu: 41.2% | epoch: 1 | remaining: 123s    
step 00810 (58.9%) | loss: 2.926633 | lrm: 0.72 | dt: 221ms | tok/sec: 1,187,490 | mfu: 41.1% | epoch: 1 | remaining: 123s    
step 00811 (59.0%) | loss: 2.927407 | lrm: 0.72 | dt: 221ms | tok/sec: 1,187,222 | mfu: 41.1% | epoch: 1 | remaining: 123s    
step 00812 (59.0%) | loss: 2.923760 | lrm: 0.72 | dt: 220ms | tok/sec: 1,192,481 | mfu: 41.3% | epoch: 1 | remaining: 123s    
step 00813 (59.1%) | loss: 2.927570 | lrm: 0.71 | dt: 221ms | tok/sec: 1,188,039 | mfu: 41.2% | epoch: 1 | remaining: 122s    
step 00814 (59.2%) | loss: 2.927127 | lrm: 0.71 | dt: 223ms | tok/sec: 1,176,966 | mfu: 40.8% | epoch: 1 | remaining: 122s    
step 00815 (59.3%) | loss: 2.930118 | lrm: 0.71 | dt: 221ms | tok/sec: 1,183,557 | mfu: 41.0% | epoch: 1 | remaining: 122s    
step 00816 (59.3%) | loss: 2.932189 | lrm: 0.71 | dt: 222ms | tok/sec: 1,178,208 | mfu: 40.8% | epoch: 1 | remaining: 122s    
step 00817 (59.4%) | loss: 2.924479 | lrm: 0.71 | dt: 223ms | tok/sec: 1,175,786 | mfu: 40.7% | epoch: 1 | remaining: 122s    
step 00818 (59.5%) | loss: 2.923172 | lrm: 0.71 | dt: 222ms | tok/sec: 1,183,106 | mfu: 41.0% | epoch: 1 | remaining: 121s    
step 00819 (59.6%) | loss: 2.925595 | lrm: 0.71 | dt: 221ms | tok/sec: 1,188,012 | mfu: 41.2% | epoch: 1 | remaining: 121s    
step 00820 (59.6%) | loss: 2.926980 | lrm: 0.71 | dt: 220ms | tok/sec: 1,189,984 | mfu: 41.2% | epoch: 1 | remaining: 121s    
step 00821 (59.7%) | loss: 2.932637 | lrm: 0.71 | dt: 221ms | tok/sec: 1,188,369 | mfu: 41.2% | epoch: 1 | remaining: 121s    
step 00822 (59.8%) | loss: 2.934870 | lrm: 0.70 | dt: 221ms | tok/sec: 1,187,600 | mfu: 41.2% | epoch: 1 | remaining: 120s    
step 00823 (59.9%) | loss: 2.940123 | lrm: 0.70 | dt: 221ms | tok/sec: 1,184,077 | mfu: 41.0% | epoch: 1 | remaining: 120s    
step 00824 (59.9%) | loss: 2.938527 | lrm: 0.70 | dt: 221ms | tok/sec: 1,185,888 | mfu: 41.1% | epoch: 1 | remaining: 120s    
step 00825 (60.0%) | loss: 2.935753 | lrm: 0.70 | dt: 221ms | tok/sec: 1,188,599 | mfu: 41.2% | epoch: 1 | remaining: 120s    
step 00826 (60.1%) | loss: 2.932393 | lrm: 0.70 | dt: 221ms | tok/sec: 1,184,876 | mfu: 41.1% | epoch: 1 | remaining: 120s    
step 00827 (60.1%) | loss: 2.935544 | lrm: 0.70 | dt: 220ms | tok/sec: 1,194,073 | mfu: 41.4% | epoch: 1 | remaining: 119s    
step 00828 (60.2%) | loss: 2.937414 | lrm: 0.70 | dt: 220ms | tok/sec: 1,190,524 | mfu: 41.3% | epoch: 1 | remaining: 119s    
step 00829 (60.3%) | loss: 2.935150 | lrm: 0.70 | dt: 222ms | tok/sec: 1,181,443 | mfu: 40.9% | epoch: 1 | remaining: 119s    
step 00830 (60.4%) | loss: 2.925999 | lrm: 0.69 | dt: 222ms | tok/sec: 1,179,544 | mfu: 40.9% | epoch: 1 | remaining: 119s    
step 00831 (60.4%) | loss: 2.924723 | lrm: 0.69 | dt: 221ms | tok/sec: 1,184,203 | mfu: 41.0% | epoch: 1 | remaining: 118s    
step 00832 (60.5%) | loss: 2.926478 | lrm: 0.69 | dt: 223ms | tok/sec: 1,176,076 | mfu: 40.8% | epoch: 1 | remaining: 118s    
step 00833 (60.6%) | loss: 2.928430 | lrm: 0.69 | dt: 222ms | tok/sec: 1,179,560 | mfu: 40.9% | epoch: 1 | remaining: 118s    
step 00834 (60.7%) | loss: 2.926908 | lrm: 0.69 | dt: 223ms | tok/sec: 1,176,026 | mfu: 40.8% | epoch: 1 | remaining: 118s    
step 00835 (60.7%) | loss: 2.930076 | lrm: 0.69 | dt: 220ms | tok/sec: 1,190,892 | mfu: 41.3% | epoch: 1 | remaining: 118s    
step 00836 (60.8%) | loss: 2.931873 | lrm: 0.69 | dt: 221ms | tok/sec: 1,183,634 | mfu: 41.0% | epoch: 1 | remaining: 117s    
step 00837 (60.9%) | loss: 2.932201 | lrm: 0.69 | dt: 220ms | tok/sec: 1,190,063 | mfu: 41.2% | epoch: 1 | remaining: 117s    
step 00838 (61.0%) | loss: 2.933308 | lrm: 0.69 | dt: 218ms | tok/sec: 1,200,298 | mfu: 41.6% | epoch: 1 | remaining: 117s    
step 00839 (61.0%) | loss: 2.926671 | lrm: 0.68 | dt: 221ms | tok/sec: 1,184,227 | mfu: 41.0% | epoch: 1 | remaining: 117s    
step 00840 (61.1%) | loss: 2.925625 | lrm: 0.68 | dt: 218ms | tok/sec: 1,202,512 | mfu: 41.7% | epoch: 1 | remaining: 116s    
step 00841 (61.2%) | loss: 2.924036 | lrm: 0.68 | dt: 220ms | tok/sec: 1,190,687 | mfu: 41.3% | epoch: 1 | remaining: 116s    
step 00842 (61.2%) | loss: 2.921523 | lrm: 0.68 | dt: 222ms | tok/sec: 1,180,260 | mfu: 40.9% | epoch: 1 | remaining: 116s    
step 00843 (61.3%) | loss: 2.917844 | lrm: 0.68 | dt: 217ms | tok/sec: 1,206,266 | mfu: 41.8% | epoch: 1 | remaining: 116s    
step 00844 (61.4%) | loss: 2.919349 | lrm: 0.68 | dt: 221ms | tok/sec: 1,185,090 | mfu: 41.1% | epoch: 1 | remaining: 116s    
step 00845 (61.5%) | loss: 2.918557 | lrm: 0.68 | dt: 219ms | tok/sec: 1,195,612 | mfu: 41.4% | epoch: 1 | remaining: 115s    
step 00846 (61.5%) | loss: 2.913201 | lrm: 0.68 | dt: 218ms | tok/sec: 1,204,188 | mfu: 41.7% | epoch: 1 | remaining: 115s    
step 00847 (61.6%) | loss: 2.920019 | lrm: 0.68 | dt: 222ms | tok/sec: 1,181,486 | mfu: 40.9% | epoch: 1 | remaining: 115s    
step 00848 (61.7%) | loss: 2.917382 | lrm: 0.67 | dt: 219ms | tok/sec: 1,195,439 | mfu: 41.4% | epoch: 1 | remaining: 115s    
step 00849 (61.8%) | loss: 2.919158 | lrm: 0.67 | dt: 221ms | tok/sec: 1,184,796 | mfu: 41.1% | epoch: 1 | remaining: 114s    
step 00850 (61.8%) | loss: 2.919480 | lrm: 0.67 | dt: 222ms | tok/sec: 1,182,010 | mfu: 41.0% | epoch: 1 | remaining: 114s    
step 00851 (61.9%) | loss: 2.921105 | lrm: 0.67 | dt: 220ms | tok/sec: 1,189,372 | mfu: 41.2% | epoch: 1 | remaining: 114s    
step 00852 (62.0%) | loss: 2.918197 | lrm: 0.67 | dt: 219ms | tok/sec: 1,194,879 | mfu: 41.4% | epoch: 1 | remaining: 114s    
step 00853 (62.1%) | loss: 2.913871 | lrm: 0.67 | dt: 219ms | tok/sec: 1,197,007 | mfu: 41.5% | epoch: 1 | remaining: 114s    
step 00854 (62.1%) | loss: 2.915144 | lrm: 0.67 | dt: 222ms | tok/sec: 1,178,788 | mfu: 40.8% | epoch: 1 | remaining: 113s    
step 00855 (62.2%) | loss: 2.916161 | lrm: 0.67 | dt: 222ms | tok/sec: 1,178,424 | mfu: 40.8% | epoch: 1 | remaining: 113s    
step 00856 (62.3%) | loss: 2.915019 | lrm: 0.66 | dt: 220ms | tok/sec: 1,191,979 | mfu: 41.3% | epoch: 1 | remaining: 113s    
step 00857 (62.4%) | loss: 2.912740 | lrm: 0.66 | dt: 221ms | tok/sec: 1,187,513 | mfu: 41.2% | epoch: 1 | remaining: 113s    
step 00858 (62.4%) | loss: 2.913617 | lrm: 0.66 | dt: 220ms | tok/sec: 1,189,373 | mfu: 41.2% | epoch: 1 | remaining: 113s    
step 00859 (62.5%) | loss: 2.908579 | lrm: 0.66 | dt: 223ms | tok/sec: 1,176,511 | mfu: 40.8% | epoch: 1 | remaining: 112s    
step 00860 (62.6%) | loss: 2.905587 | lrm: 0.66 | dt: 222ms | tok/sec: 1,178,366 | mfu: 40.8% | epoch: 1 | remaining: 112s    
step 00861 (62.6%) | loss: 2.908323 | lrm: 0.66 | dt: 222ms | tok/sec: 1,183,222 | mfu: 41.0% | epoch: 1 | remaining: 112s    
step 00862 (62.7%) | loss: 2.912439 | lrm: 0.66 | dt: 222ms | tok/sec: 1,181,421 | mfu: 40.9% | epoch: 1 | remaining: 112s    
step 00863 (62.8%) | loss: 2.912917 | lrm: 0.66 | dt: 221ms | tok/sec: 1,184,325 | mfu: 41.0% | epoch: 1 | remaining: 111s    
step 00864 (62.9%) | loss: 2.912188 | lrm: 0.66 | dt: 222ms | tok/sec: 1,181,741 | mfu: 41.0% | epoch: 1 | remaining: 111s    
step 00865 (62.9%) | loss: 2.911254 | lrm: 0.65 | dt: 221ms | tok/sec: 1,188,250 | mfu: 41.2% | epoch: 1 | remaining: 111s    
step 00866 (63.0%) | loss: 2.914455 | lrm: 0.65 | dt: 221ms | tok/sec: 1,184,897 | mfu: 41.1% | epoch: 1 | remaining: 111s    
step 00867 (63.1%) | loss: 2.911911 | lrm: 0.65 | dt: 220ms | tok/sec: 1,192,531 | mfu: 41.3% | epoch: 1 | remaining: 111s    
step 00868 (63.2%) | loss: 2.911870 | lrm: 0.65 | dt: 221ms | tok/sec: 1,186,370 | mfu: 41.1% | epoch: 1 | remaining: 110s    
step 00869 (63.2%) | loss: 2.915993 | lrm: 0.65 | dt: 219ms | tok/sec: 1,194,625 | mfu: 41.4% | epoch: 1 | remaining: 110s    
step 00870 (63.3%) | loss: 2.915666 | lrm: 0.65 | dt: 220ms | tok/sec: 1,193,801 | mfu: 41.4% | epoch: 1 | remaining: 110s    
step 00871 (63.4%) | loss: 2.911274 | lrm: 0.65 | dt: 219ms | tok/sec: 1,194,831 | mfu: 41.4% | epoch: 1 | remaining: 110s    
step 00872 (63.5%) | loss: 2.914136 | lrm: 0.65 | dt: 219ms | tok/sec: 1,198,380 | mfu: 41.5% | epoch: 1 | remaining: 109s    
step 00873 (63.5%) | loss: 2.916131 | lrm: 0.64 | dt: 221ms | tok/sec: 1,184,272 | mfu: 41.0% | epoch: 1 | remaining: 109s    
step 00874 (63.6%) | loss: 2.914515 | lrm: 0.64 | dt: 221ms | tok/sec: 1,185,984 | mfu: 41.1% | epoch: 1 | remaining: 109s    
step 00875 (63.7%) | loss: 2.918328 | lrm: 0.64 | dt: 219ms | tok/sec: 1,195,305 | mfu: 41.4% | epoch: 1 | remaining: 109s    
step 00876 (63.7%) | loss: 2.912924 | lrm: 0.64 | dt: 218ms | tok/sec: 1,201,983 | mfu: 41.7% | epoch: 1 | remaining: 109s    
step 00877 (63.8%) | loss: 2.914573 | lrm: 0.64 | dt: 222ms | tok/sec: 1,183,069 | mfu: 41.0% | epoch: 1 | remaining: 108s    
step 00878 (63.9%) | loss: 2.913711 | lrm: 0.64 | dt: 220ms | tok/sec: 1,191,660 | mfu: 41.3% | epoch: 1 | remaining: 108s    
step 00879 (64.0%) | loss: 2.914955 | lrm: 0.64 | dt: 223ms | tok/sec: 1,176,545 | mfu: 40.8% | epoch: 1 | remaining: 108s    
step 00880 (64.0%) | loss: 2.913208 | lrm: 0.64 | dt: 220ms | tok/sec: 1,193,918 | mfu: 41.4% | epoch: 1 | remaining: 108s    
step 00881 (64.1%) | loss: 2.911571 | lrm: 0.64 | dt: 221ms | tok/sec: 1,186,821 | mfu: 41.1% | epoch: 1 | remaining: 107s    
step 00882 (64.2%) | loss: 2.910674 | lrm: 0.63 | dt: 222ms | tok/sec: 1,182,938 | mfu: 41.0% | epoch: 1 | remaining: 107s    
step 00883 (64.3%) | loss: 2.919262 | lrm: 0.63 | dt: 223ms | tok/sec: 1,176,544 | mfu: 40.8% | epoch: 1 | remaining: 107s    
step 00884 (64.3%) | loss: 2.916256 | lrm: 0.63 | dt: 223ms | tok/sec: 1,174,348 | mfu: 40.7% | epoch: 1 | remaining: 107s    
step 00885 (64.4%) | loss: 2.918985 | lrm: 0.63 | dt: 223ms | tok/sec: 1,174,462 | mfu: 40.7% | epoch: 1 | remaining: 107s    
step 00886 (64.5%) | loss: 2.918426 | lrm: 0.63 | dt: 222ms | tok/sec: 1,181,515 | mfu: 40.9% | epoch: 1 | remaining: 106s    
step 00887 (64.6%) | loss: 2.913244 | lrm: 0.63 | dt: 219ms | tok/sec: 1,194,947 | mfu: 41.4% | epoch: 1 | remaining: 106s    
step 00888 (64.6%) | loss: 2.914311 | lrm: 0.63 | dt: 222ms | tok/sec: 1,183,413 | mfu: 41.0% | epoch: 1 | remaining: 106s    
step 00889 (64.7%) | loss: 2.918173 | lrm: 0.63 | dt: 221ms | tok/sec: 1,186,199 | mfu: 41.1% | epoch: 1 | remaining: 106s    
step 00890 (64.8%) | loss: 2.919482 | lrm: 0.62 | dt: 221ms | tok/sec: 1,185,141 | mfu: 41.1% | epoch: 1 | remaining: 105s    
step 00891 (64.9%) | loss: 2.919496 | lrm: 0.62 | dt: 222ms | tok/sec: 1,178,547 | mfu: 40.8% | epoch: 1 | remaining: 105s    
step 00892 (64.9%) | loss: 2.917123 | lrm: 0.62 | dt: 219ms | tok/sec: 1,196,406 | mfu: 41.5% | epoch: 1 | remaining: 105s    
step 00893 (65.0%) | loss: 2.915777 | lrm: 0.62 | dt: 222ms | tok/sec: 1,181,202 | mfu: 40.9% | epoch: 1 | remaining: 105s    
step 00894 (65.1%) | loss: 2.910431 | lrm: 0.62 | dt: 220ms | tok/sec: 1,190,223 | mfu: 41.2% | epoch: 1 | remaining: 105s    
step 00895 (65.2%) | loss: 2.904294 | lrm: 0.62 | dt: 222ms | tok/sec: 1,181,584 | mfu: 40.9% | epoch: 1 | remaining: 104s    
step 00896 (65.2%) | loss: 2.907304 | lrm: 0.62 | dt: 221ms | tok/sec: 1,184,919 | mfu: 41.1% | epoch: 1 | remaining: 104s    
step 00897 (65.3%) | loss: 2.906681 | lrm: 0.62 | dt: 220ms | tok/sec: 1,190,395 | mfu: 41.3% | epoch: 1 | remaining: 104s    
step 00898 (65.4%) | loss: 2.903759 | lrm: 0.62 | dt: 223ms | tok/sec: 1,174,178 | mfu: 40.7% | epoch: 1 | remaining: 104s    
step 00899 (65.4%) | loss: 2.904172 | lrm: 0.61 | dt: 223ms | tok/sec: 1,174,129 | mfu: 40.7% | epoch: 1 | remaining: 103s    
step 00900 (65.5%) | loss: 2.899297 | lrm: 0.61 | dt: 224ms | tok/sec: 1,171,653 | mfu: 40.6% | epoch: 1 | remaining: 103s    
step 00901 (65.6%) | loss: 2.898894 | lrm: 0.61 | dt: 219ms | tok/sec: 1,196,092 | mfu: 41.4% | epoch: 1 | remaining: 103s    
step 00902 (65.7%) | loss: 2.902484 | lrm: 0.61 | dt: 220ms | tok/sec: 1,189,376 | mfu: 41.2% | epoch: 1 | remaining: 103s    
step 00903 (65.7%) | loss: 2.900740 | lrm: 0.61 | dt: 220ms | tok/sec: 1,189,202 | mfu: 41.2% | epoch: 1 | remaining: 103s    
step 00904 (65.8%) | loss: 2.904475 | lrm: 0.61 | dt: 220ms | tok/sec: 1,189,170 | mfu: 41.2% | epoch: 1 | remaining: 102s    
step 00905 (65.9%) | loss: 2.900062 | lrm: 0.61 | dt: 223ms | tok/sec: 1,174,333 | mfu: 40.7% | epoch: 1 | remaining: 102s    
step 00906 (66.0%) | loss: 2.897066 | lrm: 0.61 | dt: 221ms | tok/sec: 1,188,708 | mfu: 41.2% | epoch: 1 | remaining: 102s    
step 00907 (66.0%) | loss: 2.899907 | lrm: 0.60 | dt: 220ms | tok/sec: 1,189,454 | mfu: 41.2% | epoch: 1 | remaining: 102s    
step 00908 (66.1%) | loss: 2.897005 | lrm: 0.60 | dt: 221ms | tok/sec: 1,188,354 | mfu: 41.2% | epoch: 1 | remaining: 101s    
step 00909 (66.2%) | loss: 2.893213 | lrm: 0.60 | dt: 221ms | tok/sec: 1,184,841 | mfu: 41.1% | epoch: 1 | remaining: 101s    
step 00910 (66.3%) | loss: 2.889640 | lrm: 0.60 | dt: 222ms | tok/sec: 1,178,922 | mfu: 40.9% | epoch: 1 | remaining: 101s    
step 00911 (66.3%) | loss: 2.892260 | lrm: 0.60 | dt: 222ms | tok/sec: 1,180,714 | mfu: 40.9% | epoch: 1 | remaining: 101s    
step 00912 (66.4%) | loss: 2.892478 | lrm: 0.60 | dt: 222ms | tok/sec: 1,181,669 | mfu: 40.9% | epoch: 1 | remaining: 101s    
step 00913 (66.5%) | loss: 2.894601 | lrm: 0.60 | dt: 225ms | tok/sec: 1,167,551 | mfu: 40.5% | epoch: 1 | remaining: 100s    
step 00914 (66.6%) | loss: 2.892573 | lrm: 0.60 | dt: 221ms | tok/sec: 1,186,291 | mfu: 41.1% | epoch: 1 | remaining: 100s    
step 00915 (66.6%) | loss: 2.893442 | lrm: 0.60 | dt: 219ms | tok/sec: 1,195,077 | mfu: 41.4% | epoch: 1 | remaining: 100s    
step 00916 (66.7%) | loss: 2.889640 | lrm: 0.59 | dt: 220ms | tok/sec: 1,193,387 | mfu: 41.4% | epoch: 1 | remaining: 100s    
